,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
936,13300,dodge,caravan,2018,clean vehicle,48681.0,gray,2c4rdgegxjr331914,167555075,california, usa,8 days left
937,13100,dodge,caravan,2018,clean vehicle,42621.0,silver,2c4rdgcg0jr241626,167555080,california, usa,8 days left
938,15500,dodge,caravan,2017,clean vehicle,27761.0,silver,2c4rdgeg9hr852858,167556225,california, usa,8 days left
939,4500,dodge,door,2013,salvage insurance,107768.0,white,2c3cdyag9dh607919,167559924,california, usa,18 hours left
940,28400,dodge,durango,2019,clean vehicle,14355.0,gray,1c4rdjdg7kc780041,167565682,colorado, usa,3 days left
941,17400,dodge,caravan,2019,clean vehicle,9467.0,gray,2c4rdgcgxkr747353,167565747,colorado, usa,3 days left
942,6000,dodge,door,2014,clean vehicle,122837.0,silver,2c3cdxbg1eh268115,167568295,florida, usa,53 minutes
943,20700,dodge,challenger,2019,clean vehicle,18313.0,gray,2c3cdzag9kh642088,167570322,virginia, usa,2 days left
944,20300,dodge,challenger,2019,clean vehicle,19506.0,black,2c3cdzag1kh656275,167570325,virginia, usa,2 days left
945,14000,dodge,journey,2018,clean vehicle,14750.0,black,3c4pdcbb1jt319818,167787973,oklahoma, usa,21 hours left
946,22000,dodge,challenger,2019,clean vehicle,11280.0,green,2c3cdzgg5kh709017,167570337,virginia, usa,2 days left
947,17200,dodge,journey,2019,clean vehicle,13944.0,blue,3c4pdcgg2kt803633,167570512,virginia, usa,2 days left
